timestamp,value,status
1749498714.2956846,61.9,ok
1749498715.3112051,42.73,ok
1749498716.3165808,43.5,ok
1749498717.3253794,0.31,ok
1749498718.3463092,75.3,ok
1749498719.3559427,12.41,ok
1749498720.3629944,26.6,ok
1749498721.365002,98.8,ok
1749498722.3819852,94.4,ok
1749498723.4001465,60.12,ok
1749498724.4086518,56.64,ok
1749498725.4175148,65.23,ok
1749498726.424339,5.24,ok
1749498727.4389791,18.41,ok
1749498728.4446628,1.77,ok
1749498729.4528124,81.76,ok
1749498730.458477,85.66,ok
1749498731.4678996,42.2,ok
1749498732.4781544,78.92,ok
1749498733.4930437,43.34,ok
1749498734.51123,75.57,ok
1749498735.520193,6.38,ok
1749498736.526893,60.25,ok
1749498737.5356073,67.9,ok
1749498738.5528047,16.57,ok
1749498739.5597532,93.58,ok
1749498740.570852,56.05,ok
1749498741.5780349,6.27,ok
1749498742.5895174,78.85,ok
1749498743.5972557,57.08,ok
1749498744.6108096,48.22,ok
1749498756.1059706,49.66,ok
1749498757.1112647,84.87,ok
1749498758.1238797,37.51,ok
1749498759.1321049,17.64,ok
1749498760.1398065,66.22,ok
1749498761.1577406,73.76,ok
1749498762.1738427,63.61,ok
1749498763.185647,67.75,ok
1749498764.1953225,26.35,ok
1749498765.2041698,85.64,ok
1749498766.215874,79.73,ok
1749498767.2277987,2.52,ok
1749498768.2464316,67.71,ok
1749498769.251013,27.14,ok
1749498770.2560885,93.34,ok
1749498771.2698727,81.4,ok
1749498772.286332,44.63,ok
1749498773.2953775,46.57,ok
1749498774.306606,52.44,ok
1749498775.3166134,19.84,ok
1749498776.3216157,38.24,ok
1749498777.3330493,5.45,ok
1749498778.3436284,43.64,ok
1749498779.3487396,2.5,ok
1749498780.3569448,83.31,ok
1749498781.3652022,65.27,ok
1749498782.3734496,23.22,ok
1749498783.394144,49.33,ok
1749498784.398595,62.05,ok
1749498785.421191,47.87,ok
1749498786.4234107,62.92,ok
1749498787.4413533,51.87,ok
1749498788.4462996,10.69,ok
1749498789.4591913,68.78,ok
1749498790.4685998,3.77,ok
1749498791.4817417,37.88,ok
1749498792.4971297,61.71,ok
1749498793.5115004,99.98,ok
1749498794.5170543,47.39,ok
1749498795.5318484,55.12,ok
1749498796.5459337,14.94,ok
1749498797.5576704,94.26,ok
1749498798.5683541,20.81,ok
1749498799.5814705,26.79,ok
1749498800.5933747,92.86,ok
1749498801.5955784,24.33,ok
1749498802.6088262,73.38,ok
1749498803.6156504,75.34,ok
1749498804.6257596,72.03,ok
1749498805.6344306,37.87,ok
1749498806.6468427,46.41,ok
1749498807.6524,4.59,ok
1749498808.656483,58.52,ok
1749498809.6584601,50.84,ok
1749498810.6779835,48.35,ok
1749498811.6908245,73.58,ok
1749498812.6955235,9.66,ok
1749498813.7110205,82.14,ok
1749498814.7235456,22.85,ok
1749498815.7338583,28.9,ok
1749498816.745417,21.45,ok
1749498817.757323,8.73,ok
1749498818.7740674,78.45,ok
1749498819.780587,8.65,ok
1749498820.7865653,36.1,ok
1749498821.7973683,59.73,ok
1749498822.808262,10.61,ok
1749498823.8119915,58.8,ok
1749498824.8168814,68.21,ok
1749498825.8256323,18.98,ok
1749498826.830461,74.0,ok
1749498827.8383493,62.36,ok
1749498828.850916,30.12,ok
1749498829.8557436,75.3,ok
1749498830.8660579,54.27,ok
1749498831.8789668,23.22,ok
1749498832.8956342,97.2,ok
1749498833.912884,85.19,ok
1749498834.9161637,21.05,ok
1749498835.9327314,78.72,ok
1749498836.9477696,12.31,ok
1749498837.958542,21.74,ok
1749498838.9728928,45.32,ok
1749498839.9810932,70.66,ok
1749498841.000015,22.96,ok
1749498842.0156474,7.61,ok
1749498843.0265996,23.4,ok
1749498844.0376022,16.02,ok
1749498845.0482855,23.62,ok
1749498846.2317922,78.42,ok
1749498847.2425518,33.21,ok
1749498848.250769,80.36,ok
1749498849.2547853,0.58,ok
1749498850.2696674,45.77,ok
1749498851.3030992,68.21,ok
1749498852.307259,7.99,ok
1749498853.3221292,91.54,ok
1749498854.331904,82.36,ok
1749498855.3405082,16.56,ok
1749498856.5730486,62.44,ok
1749498857.5784326,21.21,ok
1749498858.5875509,6.44,ok
1749498859.60672,50.0,ok
1749498860.624201,28.91,ok
1749498861.630409,4.36,ok
1749498862.6420374,58.53,ok
1749498863.6499107,13.96,ok
1749498864.658026,80.91,ok
1749498865.6634011,47.26,ok
1749498866.6738634,86.41,ok
1749498867.6951878,12.42,ok
1749498868.700474,29.51,ok
1749498869.70811,74.4,ok
1749498870.715168,23.95,ok
1749498871.941292,36.39,ok
1749498872.9447243,18.76,ok
1749498873.948393,22.67,ok
1749498874.960157,2.04,ok
1749498875.980258,14.84,ok
1749498876.986145,25.35,ok
1749498877.999928,39.52,ok
1749498879.013186,24.64,ok
1749498880.0261202,68.6,ok
1749498881.032578,42.8,ok
1749498882.0472996,98.48,ok
1749498883.0551438,43.05,ok
1749498884.060033,47.11,ok
1749498885.0826893,63.67,ok
1749498886.2554286,71.85,ok
1749498887.2771208,45.34,ok
1749498888.297666,71.25,ok
1749498889.301403,95.99,ok
1749498890.3202043,80.61,ok
1749498891.330827,54.76,ok
1749498892.3364575,27.54,ok
1749498893.3426719,87.31,ok
1749498894.349874,97.89,ok
1749498895.3643966,17.25,ok
1749498896.3717918,40.76,ok
1749498897.3817255,85.04,ok
1749498898.3893602,10.23,ok
1749498899.4086308,12.58,ok
1749498900.423224,19.45,ok
1749498901.4304066,54.84,ok
1749498902.4333284,28.63,ok
1749498903.438192,85.55,ok
1749498904.4403164,4.72,ok
1749498905.4527462,99.55,ok
1749498906.462404,51.34,ok
1749498907.4753547,15.28,ok
1749498908.4828308,9.5,ok
1749498909.4903836,86.89,ok
1749498910.4973013,20.79,ok
1749498911.5131578,77.7,ok
1749498912.524094,25.41,ok
1749498913.5459206,59.72,ok
1749498914.5646784,50.54,ok
1749498915.5830743,84.97,ok
1749498916.5881824,25.22,ok
1749498917.5921814,59.17,ok
1749498918.603197,18.16,ok
1749498919.6122248,2.57,ok
1749498920.618029,76.19,ok
1749498921.628315,58.37,ok
1749498922.6432486,75.69,ok
1749498923.6501184,70.36,ok
1749498924.6598344,59.16,ok
1749498925.678097,79.54,ok
1749498926.697538,8.06,ok
1749498927.7080994,31.54,ok
1749498928.715406,26.37,ok
1749498929.7285364,50.18,ok
1749498930.7483416,95.07,ok
1749498931.766305,69.42,ok
1749498932.7787588,57.56,ok
1749498933.7814734,27.49,ok
1749498934.7917516,83.48,ok
1749498935.8041902,95.14,ok
1749498936.8185492,8.49,ok
1749498937.8259885,90.4,ok
1749498938.8355892,23.29,ok
1749498939.844705,23.0,ok
1749498940.855998,33.79,ok
1749498941.8595622,39.56,ok
1749498942.8642507,72.59,ok
1749498943.8738062,4.49,ok
1749498944.8936472,78.59,ok
1749498945.9022324,55.07,ok
1749498946.9279575,37.55,ok
1749498947.9382825,95.26,ok
1749498948.9487567,11.36,ok
1749498949.9596543,21.77,ok
1749498950.9674165,96.04,ok
1749498951.9788635,84.81,ok
1749498952.9900658,94.33,ok
1749498954.0150604,77.67,ok
1749498955.0353727,73.65,ok
1749498956.0423179,2.83,ok
1749498957.0538454,27.72,ok
1749498958.0589359,78.65,ok
1749498959.0705569,76.41,ok
1749498960.07867,3.04,ok
1749498961.0841784,42.57,ok
1749498962.09805,13.61,ok
1749498963.103414,35.07,ok
1749498964.1197581,66.47,ok
1749498965.1259658,7.42,ok
1749498966.2619054,73.67,ok
1749498967.2690523,32.32,ok
1749498968.2895708,18.86,ok
1749498969.2994764,34.55,ok
1749498970.3102138,9.61,ok
1749498971.3151164,28.09,ok
1749498972.3210917,0.52,ok
1749498973.331151,79.5,ok
1749498974.337275,65.82,ok
1749498975.347787,56.51,ok
1749498976.3554587,63.32,ok
1749498977.3642342,40.3,ok
1749498978.3756642,73.38,ok
1749498979.3850555,79.77,ok
1749498980.4047265,41.37,ok
1749498981.421895,26.46,ok
1749498982.4334881,45.35,ok
1749498983.439085,14.72,ok
1749498984.4432874,7.27,ok
1749498985.4555225,51.29,ok
1749498986.4677558,97.28,ok
1749498987.4828682,60.91,ok
1749498988.4851353,95.18,ok
1749498989.4947329,5.03,ok
1749498990.504797,37.65,ok
1749498991.5174108,43.53,ok
1749498992.5219553,33.05,ok
1749498993.5351727,95.63,ok
1749498994.5444496,71.8,ok
1749498995.5519605,77.43,ok
1749498996.5592546,35.2,ok
1749498997.5721145,7.77,ok
1749498998.5765264,66.33,ok
1749498999.5871885,29.45,ok
1749499000.5951393,21.33,ok
1749499001.603318,86.52,ok
1749499002.6110737,45.47,ok
1749499003.632099,8.84,ok
1749499004.6462283,80.08,ok
1749499005.6523485,93.04,ok
1749499006.6594563,69.35,ok
1749499007.6729496,60.84,ok
1749499008.6783786,90.27,ok
1749499009.6885736,76.53,ok
1749499010.695289,15.13,ok
1749499011.7126958,3.97,ok
1749499012.7185888,58.2,ok
1749499013.7305236,12.72,ok
1749499014.7478037,73.68,ok
1749499015.7569017,37.42,ok
1749499016.7662437,38.84,ok
